,Season,Season Name,Name,Age,Hometown,Profession,Finish,Premiering Date,Finale Date,text
784,43,43,Mike Gabler,52,"Meridian, ID",Heart Valve Specialist,Winner,"September 21, 2022","December 14, 2022","Mike Gabler is a Winner of  USA Survivor Season 43 titled 43, 
    Mike Gabler is 52 years old from Meridian, ID and works as Heart Valve Specialist. 
    Season 43 titled 43 aired during September 21, 2022 and December 14, 2022
    "
785,44,44,Bruce Perreault,46,"West Warwick, RI",Insurance Agent,18th,"March 1, 2023","May 24, 2023","Bruce Perreault finishes 18th in  USA Survivor Season 44 titled 44, 
    Bruce Perreault is 46 years old from West Warwick, RI and works as Insurance Agent. 
    Season 44 titled 44 aired during March 1, 2023 and May 24, 2023
    "
786,44,44,Maddy Pomilla,28,"Huntingtown, MD",Charity Projects Manager,17th,"March 1, 2023","May 24, 2023","Maddy Pomilla finishes 17th in  USA Survivor Season 44 titled 44, 
    Maddy Pomilla is 28 years old from Huntingtown, MD and works as Charity Projects Manager. 
    Season 44 titled 44 aired during March 1, 2023 and May 24, 2023
    "
787,44,44,Helen Li,29,"San Francisco, CA",Product Manager,16th,"March 1, 2023","May 24, 2023","Helen Li finishes 16th in  USA Survivor Season 44 titled 44, 
    Helen Li is 29 years old from San Francisco, CA and works as Product Manager. 
    Season 44 titled 44 aired during March 1, 2023 and May 24, 2023
    "
788,44,44,Claire Rafson,25,"Highland Park, IL",Tech Investor,15th,"March 1, 2023","May 24, 2023","Claire Rafson finishes 15th in  USA Survivor Season 44 titled 44, 
    Claire Rafson is 25 years old from Highland Park, IL and works as Tech Investor. 
    Season 44 titled 44 aired during March 1, 2023 and May 24, 2023
    "
789,44,44,Sarah Wade,27,"Rochester, MN",Management Consultant,14th,"March 1, 2023","May 24, 2023","Sarah Wade finishes 14th in  USA Survivor Season 44 titled 44, 
    Sarah Wade is 27 years old from Rochester, MN and works as Management Consultant. 
    Season 44 titled 44 aired during March 1, 2023 and May 24, 2023
    "
790,44,44,Matthew Grinstead-Mayle,43,"Pickerington, OH",Barbershop Owner,13th,"March 1, 2023","May 24, 2023","Matthew Grinstead-Mayle finishes 13th in  USA Survivor Season 44 titled 44, 
    Matthew Grinstead-Mayle is 43 years old from Pickerington, OH and works as Barbershop Owner. 
    Season 44 titled 44 aired during March 1, 2023 and May 24, 2023
    "
791,44,44,Josh Wilder,34,"Cincinnati, OH",Surgical Podiatrist,12th,"March 1, 2023","May 24, 2023","Josh Wilder finishes 12th in  USA Survivor Season 44 titled 44, 
    Josh Wilder is 34 years old from Cincinnati, OH and works as Surgical Podiatrist. 
    Season 44 titled 44 aired during March 1, 2023 and May 24, 2023
    "
792,44,44,"Matthew ""Matt"" Blankinship",27,"Albany, CA",Security Software Engineer,11th,"March 1, 2023","May 24, 2023","Matthew ""Matt"" Blankinship finishes 11th in  USA Survivor Season 44 titled 44, 
    Matthew ""Matt"" Blankinship is 27 years old from Albany, CA and works as Security Software Engineer. 
    Season 44 titled 44 aired during March 1, 2023 and May 24, 2023
    "
793,44,44,Brandon Cottom,30,"Newtown, PA",Security Specialist,10th,"March 1, 2023","May 24, 2023","Brandon Cottom finishes 10th in  USA Survivor Season 44 titled 44, 
    Brandon Cottom is 30 years old from Newtown, PA and works as Security Specialist. 
    Season 44 titled 44 aired during March 1, 2023 and May 24, 2023
    "
794,44,44,Kane Fritzler,25,"Moose Jaw, SK, Can.",Law Student,9th,"March 1, 2023","May 24, 2023","Kane Fritzler finishes 9th in  USA Survivor Season 44 titled 44, 
    Kane Fritzler is 25 years old from Moose Jaw, SK, Can. and works as Law Student. 
    Season 44 titled 44 aired during March 1, 2023 and May 24, 2023
    "
795,44,44,Frannie Marin,23,"St. Paul, MN",Research Coordinator,8th,"March 1, 2023","May 24, 2023","Frannie Marin finishes 8th in  USA Survivor Season 44 titled 44, 
    Frannie Marin is 23 years old from St. Paul, MN and works as Research Coordinator. 
    Season 44 titled 44 aired during March 1, 2023 and May 24, 2023
    "
796,44,44,Danny Massa,32,"Bronx, NY",Firefighter,7th,"March 1, 2023","May 24, 2023","Danny Massa finishes 7th in  USA Survivor Season 44 titled 44, 
    Danny Massa is 32 years old from Bronx, NY and works as Firefighter. 
    Season 44 titled 44 aired during March 1, 2023 and May 24, 2023
    "
797,44,44,Jaime Lynn Ruiz,35,"Mesa, AZ",Yogi,6th,"March 1, 2023","May 24, 2023","Jaime Lynn Ruiz finishes 6th in  USA Survivor Season 44 titled 44, 
    Jaime Lynn Ruiz is 35 years old from Mesa, AZ and works as Yogi. 
    Season 44 titled 44 aired during March 1, 2023 and May 24, 2023
    "
798,44,44,Lauren Harpe,31,"Port Arthur, TX",Elementary School Teacher,5th,"March 1, 2023","May 24, 2023","Lauren Harpe finishes 5th in  USA Survivor Season 44 titled 44, 
    Lauren Harpe is 31 years old from Port Arthur, TX and works as Elementary School Teacher. 
    Season 44 titled 44 aired during March 1, 2023 and May 24, 2023
    "
799,44,44,Carson Garrett,20,"Atlanta, GA",NASA Engineering Student,4th,"March 1, 2023","May 24, 2023","Carson Garrett finishes 4th in  USA Survivor Season 44 titled 44, 
    Carson Garrett is 20 years old from Atlanta, GA and works as NASA Engineering Student. 
    Season 44 titled 44 aired during March 1, 2023 and May 24, 2023
    "
800,44,44,Carolyn Wiger,35,"North St. Paul, MN",Drug Counselor,2nd Runner-Up,"March 1, 2023","May 24, 2023","Carolyn Wiger finishes 2nd Runner-Up in  USA Survivor Season 44 titled 44, 
    Carolyn Wiger is 35 years old from North St. Paul, MN and works as Drug Counselor. 
    Season 44 titled 44 aired during March 1, 2023 and May 24, 2023
    "
801,44,44,Heidi Lagares-Greenblatt,43,"Pittsburgh, PA",Engineering Manager,Runner-Up,"March 1, 2023","May 24, 2023","Heidi Lagares-Greenblatt finishes Runner-Up in  USA Survivor Season 44 titled 44, 
    Heidi Lagares-Greenblatt is 43 years old from Pittsburgh, PA and works as Engineering Manager. 
    Season 44 titled 44 aired during March 1, 2023 and May 24, 2023
    "
802,44,44,"Yamil ""Yam Yam"" Arocho",36,"Bayamón, PR",Salon Owner,Winner,"March 1, 2023","May 24, 2023","Yamil ""Yam Yam"" Arocho is a Winner of  USA Survivor Season 44 titled 44, 
    Yamil ""Yam Yam"" Arocho is 36 years old from Bayamón, PR and works as Salon Owner. 
    Season 44 titled 44 aired during March 1, 2023 and May 24, 2023
    "
803,45,45,Hannah Rose,33,"Baltimore, MD",Therapist,18th,"September 27, 2023","December 20, 2023","Hannah Rose finishes 18th in  USA Survivor Season 45 titled 45, 
    Hannah Rose is 33 years old from Baltimore, MD and works as Therapist. 
    Season 45 titled 45 aired during September 27, 2023 and December 20, 2023
    "
804,45,45,Brandon Donlon,26,"Sicklerville, NJ",Content Producer,17th,"September 27, 2023","December 20, 2023","Brandon Donlon finishes 17th in  USA Survivor Season 45 titled 45, 
    Brandon Donlon is 26 years old from Sicklerville, NJ and works as Content Producer. 
    Season 45 titled 45 aired during September 27, 2023 and December 20, 2023
    "
805,45,45,Sabiyah Broderick,28,"Jacksonville, NC",Truck Driver,16th,"September 27, 2023","December 20, 2023","Sabiyah Broderick finishes 16th in  USA Survivor Season 45 titled 45, 
    Sabiyah Broderick is 28 years old from Jacksonville, NC and works as Truck Driver. 
    Season 45 titled 45 aired during September 27, 2023 and December 20, 2023
    "
806,45,45,Sean Edwards,35,"Provo, UT",School Principal,15th,"September 27, 2023","December 20, 2023","Sean Edwards finishes 15th in  USA Survivor Season 45 titled 45, 
    Sean Edwards is 35 years old from Provo, UT and works as School Principal. 
    Season 45 titled 45 aired during September 27, 2023 and December 20, 2023
    "
807,45,45,"Brandon ""Brando"" Meyer",23,"Seattle, WA",Software Developer,14th,"September 27, 2023","December 20, 2023","Brandon ""Brando"" Meyer finishes 14th in  USA Survivor Season 45 titled 45, 
    Brandon ""Brando"" Meyer is 23 years old from Seattle, WA and works as Software Developer. 
    Season 45 titled 45 aired during September 27, 2023 and December 20, 2023
    "
808,45,45,"Janani ""J. Maya"" Krishnan-Jha",24,"Los Angeles, CA",Singer,13th,"September 27, 2023","December 20, 2023","Janani ""J. Maya"" Krishnan-Jha finishes 13th in  USA Survivor Season 45 titled 45, 
    Janani ""J. Maya"" Krishnan-Jha is 24 years old from Los Angeles, CA and works as Singer. 
    Season 45 titled 45 aired during September 27, 2023 and December 20, 2023
    "
809,45,45,"Nicholas ""Sifu"" Alsup",30,"O'Fallon, IL",Gym Owner,12th,"September 27, 2023","December 20, 2023","Nicholas ""Sifu"" Alsup finishes 12th in  USA Survivor Season 45 titled 45, 
    Nicholas ""Sifu"" Alsup is 30 years old from O'Fallon, IL and works as Gym Owner. 
    Season 45 titled 45 aired during September 27, 2023 and December 20, 2023
    "
810,45,45,Kaleb Gebrewold,29,"Vancouver, BC",Software Sales,11th,"September 27, 2023","December 20, 2023","Kaleb Gebrewold finishes 11th in  USA Survivor Season 45 titled 45, 
    Kaleb Gebrewold is 29 years old from Vancouver, BC and works as Software Sales. 
    Season 45 titled 45 aired during September 27, 2023 and December 20, 2023
    "
811,45,45,Kellie Nalbandian,29,"New York, NY",Critical Care Nurse,10th,"September 27, 2023","December 20, 2023","Kellie Nalbandian finishes 10th in  USA Survivor Season 45 titled 45, 
    Kellie Nalbandian is 29 years old from New York, NY and works as Critical Care Nurse. 
    Season 45 titled 45 aired during September 27, 2023 and December 20, 2023
    "
812,45,45,Kendra McQuarrie,31,"Steamboat Springs, CO",Bartender,9th,"September 27, 2023","December 20, 2023","Kendra McQuarrie finishes 9th in  USA Survivor Season 45 titled 45, 
    Kendra McQuarrie is 31 years old from Steamboat Springs, CO and works as Bartender. 
    Season 45 titled 45 aired during September 27, 2023 and December 20, 2023
    "
813,45,45,Bruce Perreault,47,"West Warwick, RI",Insurance Agent,8th,"September 27, 2023","December 20, 2023","Bruce Perreault finishes 8th in  USA Survivor Season 45 titled 45, 
    Bruce Perreault is 47 years old from West Warwick, RI and works as Insurance Agent. 
    Season 45 titled 45 aired during September 27, 2023 and December 20, 2023
    "
814,45,45,Emily Flippen,28,"Laurel, MD",Investment Analyst,7th,"September 27, 2023","December 20, 2023","Emily Flippen finishes 7th in  USA Survivor Season 45 titled 45, 
    Emily Flippen is 28 years old from Laurel, MD and works as Investment Analyst. 
    Season 45 titled 45 aired during September 27, 2023 and December 20, 2023
    "
815,45,45,Drew Basile,23,"Philadelphia, PA",Grad Student,6th,"September 27, 2023","December 20, 2023","Drew Basile finishes 6th in  USA Survivor Season 45 titled 45, 
    Drew Basile is 23 years old from Philadelphia, PA and works as Grad Student. 
    Season 45 titled 45 aired during September 27, 2023 and December 20, 2023
    "
816,45,45,Julie Alley,49,"Brentwood, TN",Estate Attorney,5th,"September 27, 2023","December 20, 2023","Julie Alley finishes 5th in  USA Survivor Season 45 titled 45, 
    Julie Alley is 49 years old from Brentwood, TN and works as Estate Attorney. 
    Season 45 titled 45 aired during September 27, 2023 and December 20, 2023
    "
817,45,45,Katurah Topps,35,"Brooklyn, NY",Civil Rights Attorney,4th,"September 27, 2023","December 20, 2023","Katurah Topps finishes 4th in  USA Survivor Season 45 titled 45, 
    Katurah Topps is 35 years old from Brooklyn, NY and works as Civil Rights Attorney. 
    Season 45 titled 45 aired during September 27, 2023 and December 20, 2023
    "
818,45,45,Jake O'Kane,26,"Boston, MA",Attorney,2nd Runner-Up,"September 27, 2023","December 20, 2023","Jake O'Kane finishes 2nd Runner-Up in  USA Survivor Season 45 titled 45, 
    Jake O'Kane is 26 years old from Boston, MA and works as Attorney. 
    Season 45 titled 45 aired during September 27, 2023 and December 20, 2023
    "
819,45,45,Austin Li Coon,26,"Chicago, IL",Grad Student,Runner-Up,"September 27, 2023","December 20, 2023","Austin Li Coon finishes Runner-Up in  USA Survivor Season 45 titled 45, 
    Austin Li Coon is 26 years old from Chicago, IL and works as Grad Student. 
    Season 45 titled 45 aired during September 27, 2023 and December 20, 2023
    "
820,45,45,Dee Valladares,26,"Miami, FL",Entrepreneur,Winner,"September 27, 2023","December 20, 2023","Dee Valladares is a Winner of  USA Survivor Season 45 titled 45, 
    Dee Valladares is 26 years old from Miami, FL and works as Entrepreneur. 
    Season 45 titled 45 aired during September 27, 2023 and December 20, 2023
    "
821,46,46,David Jelinsky,22,"Las Vegas, NV",Slot Machine Salesman,18th,"February 28, 2024","May 22, 2024","David Jelinsky finishes 18th in  USA Survivor Season 46 titled 46, 
    David Jelinsky is 22 years old from Las Vegas, NV and works as Slot Machine Salesman. 
    Season 46 titled 46 aired during February 28, 2024 and May 22, 2024
    "
822,46,46,"Jessica ""Jess"" Chong",37,"San Francisco, CA",Software Engineer,17th,"February 28, 2024","May 22, 2024","Jessica ""Jess"" Chong finishes 17th in  USA Survivor Season 46 titled 46, 
    Jessica ""Jess"" Chong is 37 years old from San Francisco, CA and works as Software Engineer. 
    Season 46 titled 46 aired during February 28, 2024 and May 22, 2024
    "
823,46,46,Randen Montalvo,41,"Orlando, FL",Aerospace Tech,16th,"February 28, 2024","May 22, 2024","Randen Montalvo finishes 16th in  USA Survivor Season 46 titled 46, 
    Randen Montalvo is 41 years old from Orlando, FL and works as Aerospace Tech. 
    Season 46 titled 46 aired during February 28, 2024 and May 22, 2024
    "
824,46,46,Bhanu Gopal,41,"Acton, MA",IT Quality Analyst,15th,"February 28, 2024","May 22, 2024","Bhanu Gopal finishes 15th in  USA Survivor Season 46 titled 46, 
    Bhanu Gopal is 41 years old from Acton, MA and works as IT Quality Analyst. 
    Season 46 titled 46 aired during February 28, 2024 and May 22, 2024
    "
825,46,46,"Jemila ""Jem"" Hussain-Adams",31,"Chicago, IL",International Brand Mentor,14th,"February 28, 2024","May 22, 2024","Jemila ""Jem"" Hussain-Adams finishes 14th in  USA Survivor Season 46 titled 46, 
    Jemila ""Jem"" Hussain-Adams is 31 years old from Chicago, IL and works as International Brand Mentor. 
    Season 46 titled 46 aired during February 28, 2024 and May 22, 2024
    "
826,46,46,Moriah Gaynor,28,"San Diego, CA",Program Coordinator,13th,"February 28, 2024","May 22, 2024","Moriah Gaynor finishes 13th in  USA Survivor Season 46 titled 46, 
    Moriah Gaynor is 28 years old from San Diego, CA and works as Program Coordinator. 
    Season 46 titled 46 aired during February 28, 2024 and May 22, 2024
    "
827,46,46,Tim Spicer,31,"Atlanta, GA",College Coach,12th,"February 28, 2024","May 22, 2024","Tim Spicer finishes 12th in  USA Survivor Season 46 titled 46, 
    Tim Spicer is 31 years old from Atlanta, GA and works as College Coach. 
    Season 46 titled 46 aired during February 28, 2024 and May 22, 2024
    "
828,46,46,"Sodasia ""Soda"" Thompson",27,"Lake Hopatcong, NJ",Special Ed Teacher,11th,"February 28, 2024","May 22, 2024","Sodasia ""Soda"" Thompson finishes 11th in  USA Survivor Season 46 titled 46, 
    Sodasia ""Soda"" Thompson is 27 years old from Lake Hopatcong, NJ and works as Special Ed Teacher. 
    Season 46 titled 46 aired during February 28, 2024 and May 22, 2024
    "
829,46,46,Tevin Davis,24,"Richmond, VA",Actor,10th,"February 28, 2024","May 22, 2024","Tevin Davis finishes 10th in  USA Survivor Season 46 titled 46, 
    Tevin Davis is 24 years old from Richmond, VA and works as Actor. 
    Season 46 titled 46 aired during February 28, 2024 and May 22, 2024
    "
830,46,46,Hunter McKnight,28,"French Camp, MS",Science Teacher,9th,"February 28, 2024","May 22, 2024","Hunter McKnight finishes 9th in  USA Survivor Season 46 titled 46, 
    Hunter McKnight is 28 years old from French Camp, MS and works as Science Teacher. 
    Season 46 titled 46 aired during February 28, 2024 and May 22, 2024
    "
831,46,46,Tiffany Nicole Ervin,33,"Elizabeth, NJ",Artist,8th,"February 28, 2024","May 22, 2024","Tiffany Nicole Ervin finishes 8th in  USA Survivor Season 46 titled 46, 
    Tiffany Nicole Ervin is 33 years old from Elizabeth, NJ and works as Artist. 
    Season 46 titled 46 aired during February 28, 2024 and May 22, 2024
    "
832,46,46,Venus Vafa,24,"Toronto, ON",Data Analyst,7th,"February 28, 2024","May 22, 2024","Venus Vafa finishes 7th in  USA Survivor Season 46 titled 46, 
    Venus Vafa is 24 years old from Toronto, ON and works as Data Analyst. 
    Season 46 titled 46 aired during February 28, 2024 and May 22, 2024
    "
833,46,46,"Quintavius ""Q"" Burdette",29,"Memphis, TN",Real Estate Agent,6th,"February 28, 2024","May 22, 2024","Quintavius ""Q"" Burdette finishes 6th in  USA Survivor Season 46 titled 46, 
    Quintavius ""Q"" Burdette is 29 years old from Memphis, TN and works as Real Estate Agent. 
    Season 46 titled 46 aired during February 28, 2024 and May 22, 2024
    "
834,46,46,Ben Katzman,31,"Miami, FL",Musician,TBA,"February 28, 2024","May 22, 2024","Ben Katzman finishes TBA in  USA Survivor Season 46 titled 46, 
    Ben Katzman is 31 years old from Miami, FL and works as Musician. 
    Season 46 titled 46 aired during February 28, 2024 and May 22, 2024
    "
835,46,46,Charlie Davis,26,"Boston, MA",Law Student,,"February 28, 2024","May 22, 2024","Charlie Davis finishes None in  USA Survivor Season 46 titled 46, 
    Charlie Davis is 26 years old from Boston, MA and works as Law Student. 
    Season 46 titled 46 aired during February 28, 2024 and May 22, 2024
    "
836,46,46,Kenzie Petty,28,"Charlotte, NC",Salon Owner,,"February 28, 2024","May 22, 2024","Kenzie Petty finishes None in  USA Survivor Season 46 titled 46, 
    Kenzie Petty is 28 years old from Charlotte, NC and works as Salon Owner. 
    Season 46 titled 46 aired during February 28, 2024 and May 22, 2024
    "
837,46,46,Liz Wilcox,35,"Orlando, FL",Marketing Strategist,,"February 28, 2024","May 22, 2024","Liz Wilcox finishes None in  USA Survivor Season 46 titled 46, 
    Liz Wilcox is 35 years old from Orlando, FL and works as Marketing Strategist. 
    Season 46 titled 46 aired during February 28, 2024 and May 22, 2024
    "
838,46,46,Maria Shrime Gonzalez,47,"Dallas, TX",Parent Coach,,"February 28, 2024","May 22, 2024","Maria Shrime Gonzalez finishes None in  USA Survivor Season 46 titled 46, 
    Maria Shrime Gonzalez is 47 years old from Dallas, TX and works as Parent Coach. 
    Season 46 titled 46 aired during February 28, 2024 and May 22, 2024
    "
